iata,name,city,country,lat,lon
OAZ,Camp Bastion Airport,Camp Bastion,AF,31.8638,64.2246
OBC,Obock Airport,Obock,DJ,11.967,43.267
OBE,Okeechobee County Airport,Okeechobee,US,27.2628,-80.8498
OBF,Oberpfaffenhofen Airport,Oberpfaffenhofen,DE,48.0814,11.2831
OBL,Zoersel (Oostmalle) Airfield,Zoersel,BE,51.2647,4.7533
OBN,Oban Airport,North Connel,GB,56.4635,-5.3997
OBO,Tokachi-Obihiro Airport,Obihiro,JP,42.7333,143.217
OBS,Aubenas-Ardèche Méridional Airport,Aubenas-vals-lanas,FR,44.5442,4.3722
OBU,Kobuk Airport,Kobuk,US,66.9123,-156.897
OBY,Ittoqqortoormiit Heliport,Ittoqqortoormiit,GL,70.4882,-21.9717
OCA,Ocean Reef Club Airport,Ocean Reef Club Airport,US,25.3254,-80.2748
OCC,Francisco De Orellana Airport,Coca,EC,-0.4629,-76.9868
OCF,Ocala International Airport - Jim Taylor Field,Ocala,US,29.1726,-82.2242
OCJ,Boscobel Aerodrome,Ocho Rios,JM,18.4042,-76.969
OCM,Boolgeeda,Brockman,AU,-22.54,117.275
OCN,Oceanside Municipal Airport,Fraser Island,AU,33.2173,-117.354
OCV,Aguas Claras Airport,Ocana,CO,8.3151,-73.3583
OCW,Warren Field,Washington,US,35.5705,-77.0498
ODB,Córdoba Airport,Cordoba,ES,37.842,-4.8489
ODE,Odense Airport,Odense,DK,55.4767,10.3309
ODH,RAF Odiham,Odiham,GB,51.2341,-0.9428
ODN,Long Seridan Airport,Long Seridan,MY,3.967,115.05
ODO,Bodaybo Airport,Bodaibo,RU,57.8661,114.243
ODS,Odessa International Airport,Odessa,UA,46.4268,30.6765
ODY,Oudomsay Airport,Muang Xay,LA,20.6827,101.994
OEL,Oryol Yuzhny Airport,Oakley,US,52.9347,36.0022
OEM,Vincent Fayks Airport,Paloemeu,SR,3.3453,-55.4425
OER,Örnsköldsvik Airport,Ornskoldsvik,SE,63.4083,18.99
OES,Antoine de Saint Exupéry Airport,San Antonio Oeste,AR,-40.7512,-65.0343
OFF,Offutt Air Force Base,Omaha,US,41.1183,-95.9125
OFK,Karl Stefan Memorial Airport,Norfolk  Nebraska,US,41.9855,-97.4351
OGB,Orangeburg Municipal Airport,Orangeburg,US,33.4568,-80.8595
OGD,Ogden Hinckley Airport,Ogden,US,41.1959,-112.012
OGG,Kahului Airport,Kahului,US,20.8986,-156.43
OGL,Eugene F. Correira International Airport,Georgetown,GY,6.8063,-58.1059
OGN,Yonaguni Airport,Yonaguni Jima,JP,24.4669,122.978
OGS,Ogdensburg International Airport,Ogdensburg,US,44.6819,-75.4655
OGU,Ordu Giresun Airport,Ordu-Giresun,TR,40.966,38.081
OGX,Ain el Beida Airport,Ouargla,DZ,31.9172,5.4128
OGZ,Beslan Airport,Beslan,RU,43.2051,44.6066
OHA,RNZAF Base Ohakea,Ohakea,NZ,-40.206,175.388
OHD,Ohrid St. Paul the Apostle Airport,Ohrid,MK,41.18,20.7423
OHE,Gu-Lian Airport,Mohe County,CN,52.9128,122.43
OHO,Okhotsk Airport,Okhotsk,RU,59.4101,143.0565
OHS,Sohar Airport,Sohar,OM,24.386,56.6254
OIA,Ourilândia do Norte Airport,Ourilandia do Norte,BR,-6.7631,-51.0499
OIM,Oshima Airport,Oshima,JP,34.782,139.36
OIR,Okushiri Airport,Okushiri,JP,42.0717,139.433
OIT,Oita Airport,Oita,JP,33.4794,131.737
OJC,Johnson County Executive Airport,Olathe,US,38.8476,-94.7376
OKA,Naha Airport,Okinawa,JP,26.1958,127.646
OKC,Will Rogers World Airport,Oklahoma City,US,35.3931,-97.6007
OKD,Okadama Airport,Sapporo,JP,43.1174,141.3813
OKE,Okierabu Airport,Okierabu,JP,27.4255,128.701
OKF,Okaukuejo Airport,Okaukuejo,NA,-19.1492,15.9119
OKI,Oki Airport,Oki Island,JP,36.1811,133.325
OKJ,Okayama Airport,Okayama,JP,34.7569,133.855
OKK,Kokomo Municipal Airport,Kokomo,US,40.5282,-86.059
OKL,Oksibil Airport,Oksibil,ID,-4.9071,140.6277
OKM,Okmulgee Regional Airport,Okmulgee,US,35.6681,-95.9487
OKN,Okondja Airport,Okondja,GA,-0.6652,13.6731
OKO,Yokota Air Base,Yokota,JP,35.7485,139.348
OKR,Yorke Island Airport,Yorke Island,AU,-9.7528,143.4057
OKU,Mokuti Lodge Airport,Mokuti Lodge,NA,-18.8128,17.0594
OKY,Oakey Airport,Oakey,AU,-27.4114,151.735
OLA,Ørland Airport,Orland,NO,63.6989,9.604
OLB,Olbia Costa Smeralda Airport,Olbia,IT,40.8987,9.5176
OLC,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,BR,-3.4679,-68.9204
OLF,L M Clayton Airport,Wolf Point,US,48.0945,-105.575
OLJ,North West Santo Airport,Olpoi,VU,-14.8817,166.558
OLL,Oyo Ollombo Airport,Oyo,CG,-1.2267,15.91
OLM,Olympia Regional Airport,Olympia,US,46.9694,-122.903
OLP,Olympic Dam Airport,Olympic Dam,AU,-30.485,136.877
OLS,Nogales International Airport,Nogales,US,31.4177,-110.848
OLV,Olive Branch Airport,Olive Branch,US,34.9787,-89.7869
OLZ,Olyokminsk Airport,Olekminsk,RU,60.3975,120.471
OMA,Eppley Airfield,Omaha,US,41.3032,-95.8941
OMB,Omboue Hopital Airport,Omboue Hospial,GA,-1.5747,9.2627
OMC,Ormoc Airport,Ormoc City,PH,11.058,124.565
OMD,Oranjemund Airport,Oranjemund,NA,-28.5847,16.4467
OME,Nome Airport,Nome,US,64.5122,-165.445
OMF,King Hussein Air College,Mafraq,JO,32.3564,36.2592
OMH,Urmia Airport,Uromiyeh,IR,37.6681,45.0687
OMI,Omidiyeh Airport,Omidyeh,IR,30.8352,49.5349
OMO,Mostar International Airport,Mostar,BA,43.2829,17.8459
OMR,Oradea International Airport,Oradea,RO,47.0253,21.9025
OMS,Omsk Central Airport,Omsk,RU,54.967,73.3105
OND,Ondangwa Airport,Ondangwa,NA,-17.8782,15.9526
ONG,Mornington Island Airport,Mornington Island,AU,-16.6625,139.178
ONJ,Odate Noshiro Airport,Odate Noshiro,JP,40.1919,140.371
ONK,Olenyok Airport,Olenyok,RU,68.515,112.48
ONO,Ontario Municipal Airport,Ontario,US,44.0205,-117.014
ONP,Newport Municipal Airport,Newport,US,44.5804,-124.058
ONQ,Zonguldak Airport,Zonguldak,TR,41.5064,32.0886
ONS,Onslow Airport,Onslow,AU,-21.6683,115.113
ONT,Ontario International Airport,Ontario,US,34.056,-117.601
ONX,Enrique Adolfo Jimenez Airport,Colón,PA,9.3566,-79.8674
OOK,Toksook Bay Airport,Toksook Bay,US,60.5414,-165.087
OOL,Gold Coast Airport,Coolangatta,AU,-28.1644,153.505
OOM,Cooma Snowy Mountains Airport,Cooma,AU,-36.3006,148.974
OPF,Opa-locka Executive Airport,Miami,US,25.907,-80.2784
OPO,Francisco de Sá Carneiro Airport,Porto,PT,41.2481,-8.6814
OPS,Presidente João Batista Figueiredo Airport,Sinop,BR,-11.885,-55.5861
OPU,Balimo Airport,Balimo,PG,-8.05,142.933
ORA,Orán Airport,Oran,AR,-23.1528,-64.3292
ORB,Örebro Airport,Orebro,SE,59.2237,15.038
ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048
ORE,Orléans-Bricy (BA 123) Air Base,Orleans,FR,47.9878,1.7606
ORF,Norfolk International Airport,Norfolk,US,36.8946,-76.2012
ORG,Zorg en Hoop Airport,Paramaribo,SR,5.8111,-55.1907
ORH,Worcester Regional Airport,Worcester,US,42.2673,-71.8757
ORJ,Orinduik Airport,Orinduik,GY,4.7253,-60.035
ORK,Cork Airport,Cork,IE,51.8413,-8.4911
ORL,Orlando Executive Airport,Orlando,US,28.5455,-81.3329
ORN,Es Senia Airport,Oran,DZ,35.6239,-0.6212
ORP,Orapa Airport,Orapa,BW,-21.2667,25.3167
ORT,Northway Airport,Northway,US,62.9613,-141.929
ORU,Juan Mendoza Airport,Oruro,BO,-17.9626,-67.0762
ORV,Robert (Bob) Curtis Memorial Airport,Noorvik,US,66.8179,-161.019
ORW,Ormara Airport,Ormara Raik,PK,25.2747,64.586
ORX,Oriximiná Airport,Oriximina,BR,-1.7141,-55.8362
ORY,Paris-Orly Airport,Paris,FR,48.7233,2.3794
OSC,Oscoda Wurtsmith Airport,Oscoda,US,44.4516,-83.3941
OSD,Åre Östersund Airport,Östersund,SE,63.1944,14.5003
OSF,Ostafyevo International Airport,Moscow,RU,55.5117,37.5072
OSH,Wittman Regional Airport,Oshkosh,US,43.9844,-88.557
OSI,Osijek Airport,Osijek,HR,45.4627,18.8102
OSK,Oskarshamn Airport,Oskarshamn,SE,57.3505,16.498
OSL,Oslo Lufthavn,Oslo,NO,60.121,11.0502
OSM,Mosul International Airport,Mosul,IQ,36.3058,43.1474
OSN,Osan Air Base,Osan,KR,37.0906,127.03
OSP,Redzikowo Air Base,Slupsk,PL,54.4789,17.1075
OSR,Ostrava Leos Janáček Airport,Ostrava,CZ,49.6963,18.1111
OSS,Osh Airport,Osh,KG,40.609,72.7933
OST,Ostend-Bruges International Airport,Ostend,BE,51.1989,2.8622
OSU,The Ohio State University Airport - Don Scott Field,Columbus,US,40.0798,-83.073
OSW,Orsk Airport,Orsk,RU,51.0725,58.5956
OSY,Namsos Høknesøra Airport,Namsos,NO,64.4722,11.5786
OTH,Southwest Oregon Regional Airport,North Bend,US,43.4171,-124.246
OTI,Pitu Airport,Morotai Island,ID,2.046,128.325
OTJ,Otjiwarongo Airport,Otjiwarongo,NA,-20.4347,16.6608
OTK,Tillamook Airport,Tillamook,US,45.4182,-123.814
OTM,Ottumwa Regional Airport,Ottumwa,US,41.1066,-92.4479
OTP,Henri Coandă International Airport,Bucharest,RO,44.5711,26.085
OTR,Coto 47 Airport,Coto 47,CR,8.6016,-82.9686
OTU,Otu Airport,Otu,CO,7.0104,-74.7155
OTZ,Ralph Wien Memorial Airport,Kotzebue,US,66.8847,-162.599
OUA,Ouagadougou Airport,Ouagadougou,BF,12.3532,-1.5124
OUD,Angads Airport,Oujda,MA,34.7872,-1.924
OUE,Ouesso Airport,Ouesso,CD,1.616,16.0379
OUH,Oudtshoorn Airport,Oudtshoorn,ZA,-33.607,22.189
OUK,Outer Skerries Airport,Outer Skerries,GB,60.4252,-0.75
OUL,Oulu Airport,Oulu,FI,64.9301,25.3546
OUZ,Tazadit Airport,Zouerat,MR,22.7564,-12.4836
OVA,Bekily Airport,Bekily,MG,-24.2357,45.3045
OVB,Tolmachevo Airport,Novosibirsk,RU,55.0126,82.6507
OVD,Asturias Airport,Aviles,ES,43.5636,-6.0346
OVG,Overberg Airport,Overberg,ZA,-34.5549,20.2507
OVR,Olavarria Airport,Olavarria,AR,-36.89,-60.2166
OVS,Sovetskiy Airport,Sovetskiy,RU,61.3266,63.6019
OWB,Owensboro Daviess County Airport,Owensboro,US,37.7401,-87.1668
OWD,Norwood Memorial Airport,Norwood,US,42.1905,-71.1729
OXB,Osvaldo Vieira International Airport,Bissau,GW,11.8948,-15.6537
OXC,Waterbury Oxford Airport,Oxford,US,41.4786,-73.1352
OXF,Oxford (Kidlington) Airport,Oxford,GB,51.8369,-1.32
OXR,Oxnard Airport,Oxnard,US,34.2008,-119.207
OYA,Goya Airport,Goya,AR,-29.1058,-59.2189
OYE,Oyem Airport,Oyem,GA,1.5431,11.5814
OYK,Oiapoque Airport,Oioiapoque,BR,3.8555,-51.7969
OYL,Moyale Airport,Moyale,KE,3.4697,39.1014
OYO,Tres Arroyos Airport,Tres Arroyos,AR,-38.3869,-60.3297
OYP,Saint-Georges-de-l'Oyapock Airport,St.-georges Oyapock,GF,3.8976,-51.8041
OZA,Ozona Municipal Airport,Ozona,US,30.7353,-101.203
OZC,Labo Airport,Ozamis,PH,8.1785,123.842
OZG,Zagora Airport,Zagora,MA,30.3203,-5.8667
OZH,Zaporizhzhia International Airport,Zaporozhye,UA,47.867,35.3157
OZP,Moron Air Base,Sevilla,ES,37.1749,-5.6159
OZR,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,US,31.2757,-85.7134
OZZ,Ouarzazate Airport,Ouarzazate,MA,30.9391,-6.9094
PAA,Hpa-N Airport,Hpa-an,MM,16.8937,97.6746
PAB,Bilaspur Airport,Bilaspur,IN,21.9884,82.111
PAC,Marcos A. Gelabert International Airport,Panama,PA,8.9733,-79.5556
PAD,Paderborn Lippstadt Airport,Paderborn,DE,51.6141,8.6163
PAE,Snohomish County (Paine Field) Airport,Everett,US,47.9063,-122.282
PAG,Pagadian Airport,Pagadian,PH,7.8307,123.4612
PAH,Barkley Regional Airport,PADUCAH,US,37.0608,-88.7738
PAJ,Parachinar Airport,Parachinar,PK,33.9021,70.0716
PAL,German Olano Air Base,La Dorada,CO,5.4836,-74.6574
PAM,Tyndall Air Force Base,Panama City,US,30.0696,-85.5754
PAN,Pattani Airport,Pattani,TH,6.7855,101.154
PAO,Palo Alto Airport of Santa Clara County,Palo Alto,US,37.4611,-122.115
PAP,Toussaint Louverture International Airport,Port-au-prince,HT,18.58,-72.2925
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",Palmer,US,61.5949,-149.089
PAS,Paros National Airport,Paros,GR,37.0205,25.1132
PAT,Lok Nayak Jayaprakash Airport,Patina,IN,25.5913,85.088
PAV,Paulo Afonso Airport,Paulo Alfonso,BR,-9.4009,-38.2506
PAX,Port-de-Paix Airport,Port-de-Paix,HT,19.9336,-72.8486
PAZ,El Tajín National Airport,Poza Rico,MX,20.6027,-97.4608
PBC,Hermanos Serdán International Airport,Puebla,MX,19.1581,-98.3714
PBD,Porbandar Airport,Porbandar,IN,21.6487,69.6572
PBF,"Pine Bluff Regional Airport, Grider Field",Pine Bluff,US,34.1731,-91.9356
PBG,Plattsburgh International Airport,Plattsburgh,US,44.6509,-73.4681
PBH,Paro Airport,Thimphu,BT,27.4032,89.4246
PBI,Palm Beach International Airport,West Palm Beach,US,26.6832,-80.0956
PBJ,Tavie Airport,Paama Island,VU,-16.439,168.257
PBL,General Bartolome Salom International Airport,Puerto Cabello,VE,10.4805,-68.073
PBM,Johan Adolf Pengel International Airport,Zandery,SR,5.4528,-55.1878
PBN,Porto Amboim Airport,Porto Amboim,AO,-10.722,13.7655
PBO,Paraburdoo Airport,Paraburdoo,AU,-23.1711,117.745
PBP,Islita Airport,Nandayure,CR,9.8561,-85.3708
PBQ,Pimenta Bueno Airport,Pimenta Bueno,BR,-11.6416,-61.1791
PBR,Puerto Barrios Airport,Puerto Barrios,GT,15.7309,-88.5838
PBU,Putao Airport,Putao,MM,27.3299,97.4263
PBZ,Plettenberg Bay Airport,Plettenberg Bay,ZA,-34.0882,23.3287
PCB,Pondok Cabe Air Base,Jakarta,ID,-6.337,106.765
PCD,Prairie Du Chien Municipal Airport,Prairie du Chien,US,43.0193,-91.1237
PCF,Potchefstroom Airport,Potchefstroom,ZA,-26.671,27.0819
PCL,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,PE,-8.3779,-74.5743
PCN,Picton Aerodrome,Picton,NZ,-41.3461,173.956
PCP,Principe Airport,Principe,ST,1.6629,7.4117
PCQ,Boun Neau Airport,Phongsaly,LA,21.6475,101.9
PCR,German Olano Airport,Puerto Carreno,CO,6.1847,-67.4932
PCS,Picos Airport,Picos,BR,-7.0621,-41.5237
PDA,Obando Airport,Puerto Inírida,CO,3.8535,-67.9062
PDG,Minangkabau International Airport,Padang,ID,-0.7869,100.281
PDK,DeKalb Peachtree Airport,Atlanta,US,33.8756,-84.302
PDL,João Paulo II Airport,Ponta Delgada,PT,37.7412,-25.6979
PDO,Pendopo Airport,Talang Gudang-Sumatra Island,ID,-3.2861,103.88
PDP,Capitan Corbeta CA Curbelo International Airport,Punta del Este,UY,-34.8551,-55.0943
PDS,Piedras Negras International Airport,Piedras Negras,MX,28.6274,-100.535
PDT,Eastern Oregon Regional At Pendleton Airport,Pendleton,US,45.6951,-118.841
PDU,Tydeo Larre Borges Airport,Paysandu,UY,-32.3633,-58.0619
PDV,Plovdiv International Airport,Plovdiv,BG,42.0678,24.8508
PDX,Portland International Airport,Portland,US,45.5887,-122.598
PEA,Penneshaw Airport,Penneshaw,AU,-35.7558,137.9629
PED,Pardubice Airport,Pardubice,CZ,50.0134,15.7386
PEE,Bolshoye Savino Airport,Perm,RU,57.9145,56.0212
PEF,Peenemünde Airport,Peenemunde,DE,54.1578,13.7744
PEG,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,IT,43.0959,12.5132
PEH,Comodoro Pedro Zanni Airport,Pehuajo,AR,-35.8446,-61.8576
PEI,Matecaña International Airport,Pereira,CO,4.8127,-75.7395
PEK,Beijing Capital International Airport,Beijing,CN,40.0801,116.585
PEM,Padre Aldamiz International Airport,Puerto Maldonado,PE,-12.6136,-69.2286
PEN,Penang International Airport,Penang,MY,5.2971,100.277
PEQ,Pecos Municipal Airport,Pecos,US,31.3824,-103.511
PER,Perth International Airport,Perth,AU,-31.9403,115.967
PES,Petrozavodsk Airport,Petrozavodsk,RU,61.8852,34.1547
PET,João Simões Lopes Neto International Airport,Pelotas,BR,-31.7184,-52.3277
PEU,Puerto Lempira Airport,Puerto Lempira,HN,15.2622,-83.7812
PEV,Pécs-Pogány Airport,Pécs-Pogány,HU,45.9909,18.241
PEW,Peshawar International Airport,Peshawar,PK,33.9939,71.5146
PEX,Pechora Airport,Pechora,RU,65.1211,57.1308
PEZ,Penza Airport,Penza,RU,53.1106,45.0211
PFB,Lauro Kurtz Airport,Passo Fundo,BR,-28.244,-52.3266
PFJ,Patreksfjörður Airport,Patreksfjordur,IS,65.5558,-23.965
PFN,Panama City-Bay Co International Airport,Panama City,US,30.2121,-85.6828
PFO,Paphos International Airport,Paphos,CY,34.718,32.4857
PFQ,Parsabade Moghan Airport,Parsabad,IR,39.6036,47.8815
PFR,Ilebo Airport,Ilebo,CD,-4.3299,20.5901
PGA,Page Municipal Airport,Page,US,36.9261,-111.448
PGD,Charlotte County Airport,Punta Gorda,US,26.9202,-81.9905
PGF,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,FR,42.7404,2.8707
PGH,Pantnagar Airport,Nainital,IN,29.0334,79.4737
PGK,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,ID,-2.1622,106.139
PGU,Persian Gulf International Airport,Khalije Fars,IR,27.3796,52.7377
PGV,Pitt Greenville Airport,Greenville,US,35.6352,-77.3853
PGX,Périgueux-Bassillac Airport,Perigueux,FR,45.1981,0.8156
PGZ,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,BR,-25.1847,-50.1441
PHA,Phan Rang Airport,Phan Rang,VN,11.6335,108.952
PHB,Prefeito Doutor João Silva Filho Airport,Parnaiba,BR,-2.8937,-41.732
PHC,Port Harcourt International Airport,Port Hartcourt,NG,5.0155,6.9496
PHD,Harry Clever Field,New Philadelpha,US,40.4709,-81.4197
PHE,Port Hedland International Airport,Port Hedland,AU,-20.3778,118.626
PHF,Newport News Williamsburg International Airport,Newport News,US,37.1319,-76.493
PHK,Palm Beach County Glades Airport,Pahokee,US,26.785,-80.6934
PHL,Philadelphia International Airport,Philadelphia,US,39.8719,-75.2411
PHN,St Clair County International Airport,Port Huron,US,42.911,-82.5289
PHS,Phitsanulok Airport,Phitsanulok,TH,16.7829,100.279
PHW,Hendrik Van Eck Airport,Phalaborwa,ZA,-23.9372,31.1554
PHX,Phoenix Sky Harbor International Airport,Phoenix,US,33.4343,-112.012
PHY,Phetchabun Airport,Phetchabun,TH,16.676,101.195
PIA,General Wayne A. Downing Peoria International Airport,Peoria,US,40.6642,-89.6933
PIB,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,US,31.4671,-89.3371
PID,Nassau Paradise Island Airport,Nassau,BS,25.083,-77.3
PIE,St Petersburg Clearwater International Airport,St. Petersburg,US,27.9102,-82.6874
PIF,Pingtung North Airport,Pingtung,TW,22.7002,120.482
PIH,Pocatello Regional Airport,Pocatello,US,42.9098,-112.596
PIK,Glasgow Prestwick Airport,Prestwick,GB,55.5094,-4.5867
PIL,Carlos Miguel Gimenez Airport,Pilar,PY,-26.8812,-58.318
PIM,Harris County Airport,Pine Mountain,US,32.8407,-84.8824
PIN,Parintins Airport,Parintins,BR,-2.673,-56.7772
PIO,Capitán FAP Renán Elías Olivera International Airport,Pisco,PE,-13.7449,-76.2203
PIP,Pilot Point Airport,Pilot Point,US,57.5804,-157.572
PIR,Pierre Regional Airport,Pierre,US,44.3827,-100.286
PIS,Poitiers-Biard Airport,Poitiers,FR,46.5877,0.3067
PIT,Pittsburgh International Airport,Pittsburgh,US,40.4915,-80.2329
PIU,Capitán FAP Guillermo Concha Iberico International Airport,Piura,PE,-5.2057,-80.6164
PIW,Pikwitonei Airport,Pikwitonei,CA,55.5889,-97.1642
PIX,Pico Airport,Pico,PT,38.5543,-28.4413
PIZ,Point Lay LRRS Airport,Point Lay,US,69.7329,-163.005
PJA,Pajala Airport,Pajala,SE,67.2456,23.0689
PJC,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,PY,-22.64,-55.83
PJG,Panjgur Airport,Panjgur,PK,26.9545,64.1325
PJM,Puerto Jimenez Airport,Puerto Jimenez,CR,8.5333,-83.3
PKA,Napaskiak Airport,Napaskiak,US,60.7029,-161.778
PKB,Mid Ohio Valley Regional Airport,PARKERSBURG,US,39.3451,-81.4392
PKC,Yelizovo Airport,Petropavlovsk,RU,53.1679,158.454
PKE,Parkes Airport,Parkes,AU,-33.1314,148.239
PKG,Pulau Pangkor Airport,Pangkor Island,MY,4.2447,100.553
PKH,Porto Cheli Airport,Porto Heli,GR,37.2975,23.1478
PKK,Pakhokku Airport,Pakhokku,MM,21.4043,95.1112
PKN,Iskandar Airport,Pangkalan Bun,ID,-2.7052,111.673
PKO,Parakou Airport,Parakou,BJ,9.3577,2.6097
PKP,Puka Puka Airport,Puka Puka,PF,-14.8095,-138.813
PKR,Pokhara Airport,Pokhara,NP,28.2009,83.9821
PKT,Port Keats Airport,Wadeye,AU,-14.25,129.529
PKU,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,ID,0.4608,101.445
PKV,Pskov Airport,Pskov,RU,57.7839,28.3956
PKW,Selebi Phikwe Airport,Selebi-phikwe,BW,-22.0583,27.8288
PKX,Beijing Daxing International Airport,Beijing,CN,39.5099,116.4109
PKY,Tjilik Riwut Airport,Palangkaraya,ID,-2.2251,113.943
PKZ,Pakse International Airport,Pakse,LA,15.1321,105.781
PLD,Playa Samara/Carrillo Airport,Carrillo,CR,9.8705,-85.4814
PLH,Plymouth City Airport,Plymouth,GB,50.4228,-4.1058
PLL,Ponta Pelada Airport,Manaus,BR,-3.146,-59.9863
PLM,Sultan Mahmud Badaruddin II Airport,Palembang,ID,-2.8983,104.7
PLN,Pellston Regional Airport of Emmet County Airport,Pellston,US,45.5709,-84.7967
PLO,Port Lincoln Airport,Port Lincoln,AU,-34.6053,135.88
PLP,Captain Ramon Xatruch Airport,La Palma,PA,8.4067,-78.1417
PLQ,Palanga International Airport,Palanga,LT,55.9732,21.0939
PLS,Providenciales Airport,Providenciales,TC,21.7736,-72.2659
PLU,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,-19.8512,-43.9506
PLV,Suprunovka Airport,Poltava,UA,49.5686,34.3972
PLW,Mutiara Airport,Palu,ID,-0.9185,119.91
PLX,Semipalatinsk Airport,Semiplatinsk,KZ,50.3513,80.2344
PLZ,Port Elizabeth Airport,Port Elizabeth,ZA,-33.9849,25.6173
PMA,Pemba Airport,Pemba,TZ,-5.2573,39.8114
PMB,Pembina Municipal Airport,Pembina,US,48.9425,-97.2408
PMC,El Tepual Airport,Puerto Montt,CL,-41.4389,-73.094
PMD,Palmdale Regional/USAF Plant 42 Airport,Palmdale,US,34.6294,-118.085
PMF,Parma Airport,Parma,IT,44.8245,10.2964
PMG,Ponta Porã Airport,Ponta Pora,BR,-22.5496,-55.7026
PMH,Greater Portsmouth Regional Airport,Portsmouth,US,38.8405,-82.8473
PMI,Palma De Mallorca Airport,Palma de Mallorca,ES,39.5517,2.7388
PMK,Palm Island Airport,Palm Island,AU,-18.7553,146.581
PML,Port Moller Airport,Cold Bay,US,56.006,-160.561
PMO,Falcone–Borsellino Airport,Palermo,IT,38.176,13.091
PMQ,Perito Moreno Airport,Perito Moreno,AR,-46.5379,-70.9787
PMR,Palmerston North Airport,Palmerston North,NZ,-40.3206,175.617
PMS,Palmyra Airport,Palmyra,SY,34.5574,38.3169
PMV,Del Caribe Santiago Mariño International Airport,Porlamar,VE,10.9126,-63.9666
PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,-10.2915,-48.357
PMY,El Tehuelche Airport,Puerto Madryn,AR,-42.7592,-65.1027
PMZ,Palmar Sur Airport,Palmar Sur,CR,8.951,-83.4686
PNA,Pamplona Airport,Pamplona,ES,42.77,-1.6463
PNB,Porto Nacional Airport,Porto Nacional,BR,-10.7194,-48.3997
PNC,Ponca City Regional Airport,Ponca City,US,36.732,-97.0998
PNE,Northeast Philadelphia Airport,Philadelphia,US,40.0819,-75.0106
PNH,Phnom Penh International Airport,Phnom-penh,KH,11.5466,104.844
PNI,Pohnpei International Airport,Pohnpei,FM,6.9851,158.209
PNK,Supadio Airport,Pontianak,ID,-0.1507,109.404
PNL,Pantelleria Airport,Pantelleria,IT,36.8165,11.9689
PNP,Girua Airport,Girua,PG,-8.8045,148.309
PNQ,Pune Airport,Pune,IN,18.5821,73.9197
PNR,Pointe Noire Airport,Pointe-noire,CG,-4.816,11.8866
PNS,Pensacola Regional Airport,Pensacola,US,30.4734,-87.1866
PNT,Tte. Julio Gallardo Airport,Puerto Natales,CL,-51.6715,-72.5284
PNV,Panevėžys Air Base,Panevezys,LT,55.7294,24.4608
PNY,Pondicherry Airport,Pendicherry,IN,11.968,79.812
PNZ,Senador Nilo Coelho Airport,Petrolina,BR,-9.3624,-40.5691
POA,Salgado Filho Airport,Porto Alegre,BR,-29.9944,-51.1714
POB,Pope Field,Fort Bragg,US,35.1709,-79.0145
POC,Brackett Field,La Verne,US,34.0916,-117.782
POE,Polk Army Air Field,Fort Polk,US,31.0448,-93.1917
POF,Poplar Bluff Municipal Airport,Poplar Bluff,US,36.7739,-90.3249
POG,Port Gentil Airport,Port Gentil,GA,-0.7117,8.7544
